,avail_qty,biddingzone_domain,businesstype,curvetype,docstatus,end,mrid,nominal_power,plant_type,production_resource_id,production_resource_location,production_resource_name,production_resource_psr_name,pstn,qty_uom,resolution,revision,start
2023-05-05 11:40:53+02:00,256,CH,Planned maintenance,A03,Cancelled,2024-08-24 18:00:00+02:00,ZpCPX5QvzPBDrNQMWTGSIQ,384.0,Hydro Water Reservoir,12W-0000000902-P,intra_zonal,Gde-Dixence (GD),Usine de Nendaz,1,MAW,PT15M,2,2024-08-19 08:00:00+02:00
2023-05-05 11:40:54+02:00,256,CH,Planned maintenance,A03,Cancelled,2024-07-06 17:00:00+02:00,Hj8tTB76S_PpguIdGT5Pyg,384.0,Hydro Water Reservoir,12W-0000000902-P,intra_zonal,Gde-Dixence (GD),Usine de Nendaz,1,MAW,PT15M,2,2024-07-01 07:00:00+02:00
2023-05-22 14:26:25+02:00,0,CH,Planned maintenance,A03,Cancelled,2024-06-28 18:00:00+02:00,vgzyUm4UqFlXOEoPW1DD3w,288.0,Hydro Water Reservoir,12W-0000000902-P,intra_zonal,Gde-Dixence (GD),Usine de Fionnay,1,MAW,PT15M,2,2024-06-28 06:00:00+02:00
2023-05-22 14:28:30+02:00,0,CH,Planned maintenance,A03,Cancelled,2024-06-28 18:00:00+02:00,Hm6q51KPqO1mqZlbUC9h1g,384.0,Hydro Water Reservoir,12W-0000000902-P,intra_zonal,Gde-Dixence (GD),Usine de Nendaz,1,MAW,PT15M,2,2024-06-28 06:00:00+02:00
2023-06-30 11:15:07+02:00,184,CH,Planned maintenance,A03,Cancelled,2024-09-20 18:00:00+02:00,m-afRgzCdVqxGr-ce-9kGw,288.0,Hydro Water Reservoir,12W-0000000902-P,intra_zonal,Gde-Dixence (GD),Usine de Fionnay,1,MAW,PT15M,2,2024-09-02 07:00:00+02:00
2023-06-30 11:15:38+02:00,184,CH,Planned maintenance,A03,Cancelled,2024-08-02 18:00:00+02:00,BkFeYGVmlF9ZHsnZnWdEiA,288.0,Hydro Water Reservoir,12W-0000000902-P,intra_zonal,Gde-Dixence (GD),Usine de Fionnay,1,MAW,PT15M,2,2024-07-29 06:00:00+02:00
2023-08-07 15:48:42+02:00,0,CH,Planned maintenance,A03,Cancelled,2024-10-04 18:00:00+02:00,WqGVImotn1au2Zce0FmUNw,102.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Tierfehd - Limmern G1,1,MAW,PT15M,5,2024-09-02 07:00:00+02:00
2023-11-15 17:07:35+01:00,0,CH,Planned maintenance,A03,Cancelled,2024-07-19 17:00:00+02:00,NKmkSCN5DmYewPISHwQbKg,114.0,Hydro Water Reservoir,12W-0000000065-0,intra_zonal,Verzasca,Verzasca,1,MAW,PT15M,2,2024-07-05 07:00:00+02:00
2023-12-20 14:47:47+01:00,775,CH,Planned maintenance,A03,Cancelled,2024-08-30 18:00:00+02:00,LXNNRwyQYGtuk-gTVNCOfw,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT15M,3,2024-07-08 07:00:00+02:00
2023-12-20 14:48:39+01:00,775,CH,Planned maintenance,A03,Cancelled,2024-12-20 18:00:00+01:00,ZZyCIvretC1GufOfgUwhHg,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT15M,4,2024-09-02 07:00:00+02:00
2024-01-12 13:15:18+01:00,0,CH,Planned maintenance,A03,Cancelled,2024-08-30 17:00:00+02:00,1uNtNrn0JxsgiOUK5N3hcQ,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G4,1,MAW,PT15M,2,2024-08-26 07:00:00+02:00
2024-01-12 13:15:20+01:00,0,CH,Planned maintenance,A03,Cancelled,2024-08-30 17:00:00+02:00,pDjV_JNrf5seDZ3wl4d16Q,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G3,1,MAW,PT15M,2,2024-08-26 07:00:00+02:00
2024-01-12 13:15:28+01:00,0,CH,Planned maintenance,A03,,2024-09-20 17:00:00+02:00,jY1T70V9V9Dy6RC9AWdsWA,102.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Tierfehd - Limmern G3,1,MAW,PT15M,2,2024-09-02 07:00:00+02:00
2024-01-12 13:26:30+01:00,0,CH,Planned maintenance,A03,,2024-09-20 17:00:00+02:00,FBrGecrBpaLuQBwthhyryA,102.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Tierfehd - Limmern G2,1,MAW,PT15M,3,2024-09-02 07:00:00+02:00
2024-01-23 10:21:51+01:00,0,CH,Planned maintenance,A03,Cancelled,2024-09-20 17:00:00+02:00,nU9t-PFMlqGYyzX3VOMZaw,138.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Tierfehd - Limmern GPSW,1,MAW,PT15M,3,2024-09-02 07:00:00+02:00
2024-02-01 10:58:07+01:00,362,CH,Planned maintenance,A03,Cancelled,2024-06-27 17:00:00+02:00,sNuyIwC5tX36PinmGWRmGw,484.0,Hydro Pumped Storage,12W-0000000116-C,intra_zonal,Hongrin-Léman (FMHL),Usine de Veytaux,1,MAW,PT15M,4,2024-06-27 07:00:00+02:00
2024-02-01 11:41:55+01:00,0,CH,Planned maintenance,A03,Cancelled,2024-09-13 17:00:00+02:00,qtge_jhvIGshcsZS8oBvNA,484.0,Hydro Pumped Storage,12W-0000000116-C,intra_zonal,Hongrin-Léman (FMHL),Usine de Veytaux,1,MAW,PT15M,6,2024-08-12 00:00:00+02:00
2024-02-15 09:42:15+01:00,775,CH,Planned maintenance,A03,Cancelled,2024-06-26 17:00:00+02:00,gFlOUBY3Y2bRE8f00NYBpA,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT15M,2,2024-06-26 12:00:00+02:00
2024-02-15 09:43:01+01:00,775,CH,Planned maintenance,A03,Cancelled,2024-06-28 07:00:00+02:00,t6DqX6Ou3bxM3rmnGW6ocA,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT15M,2,2024-06-26 18:00:00+02:00
2024-02-15 09:43:08+01:00,775,CH,Planned maintenance,A03,Cancelled,2024-06-28 17:00:00+02:00,KIS3lxxD8AjtklQsOQphsA,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT15M,2,2024-06-28 12:00:00+02:00
2024-03-04 13:54:03+01:00,0,CH,Planned maintenance,A03,Cancelled,2024-08-23 17:00:00+02:00,tSDJ7YEIp11Jfj3wWpxAPw,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G3,1,MAW,PT15M,2,2024-08-19 07:00:00+02:00
2024-03-04 13:55:24+01:00,0,CH,Planned maintenance,A03,Cancelled,2024-09-13 17:00:00+02:00,JIeYe5q8qv2BVb6TQPdLLQ,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G3,1,MAW,PT15M,2,2024-09-09 07:00:00+02:00
2024-03-04 13:56:35+01:00,0,CH,Planned maintenance,A03,Cancelled,2024-07-09 12:00:00+02:00,Gi6r7CCDwr5gnEm81ILWBw,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G3,1,MAW,PT15M,2,2024-07-09 07:00:00+02:00
2024-03-04 13:59:59+01:00,0,CH,Planned maintenance,A03,Cancelled,2024-08-23 17:00:00+02:00,q0PzT-hC5TovpPBIJOrrUQ,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G4,1,MAW,PT15M,2,2024-08-19 07:00:00+02:00
2024-03-12 15:55:59+01:00,77,CH,Planned maintenance,A03,,2024-08-16 18:00:00+02:00,NsKKB1zJGBuFl8H89ZnNsA,198.0,Hydro Water Reservoir,12W-0000001567-0,intra_zonal,Kraftwerk Mittelbünden,Mittelbünden Turbinen,1,MAW,PT15M,1,2024-08-12 05:00:00+02:00
2024-03-26 07:11:58+01:00,0,CH,Planned maintenance,A03,Cancelled,2024-08-16 17:00:00+02:00,cybw4DfJmhcOlWNHUPjoAQ,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G2,1,MAW,PT15M,2,2024-07-22 07:00:00+02:00
2024-03-26 07:12:24+01:00,0,CH,Planned maintenance,A03,Cancelled,2024-09-13 17:00:00+02:00,Ej8bW3KLcCO9f9wzFoCQTg,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G1,1,MAW,PT15M,2,2024-09-09 07:00:00+02:00
2024-03-26 07:13:24+01:00,0,CH,Planned maintenance,A03,Cancelled,2024-08-23 17:00:00+02:00,ENMEmL-MrQvaQrsuU2QOfA,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G2,1,MAW,PT15M,4,2024-08-19 07:00:00+02:00
2024-03-26 07:13:44+01:00,0,CH,Planned maintenance,A03,Cancelled,2024-09-13 17:00:00+02:00,6dOKK4_va8tVS5O252XdOQ,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G2,1,MAW,PT15M,2,2024-09-09 07:00:00+02:00
2024-03-26 14:26:05+01:00,0,CH,Planned maintenance,A03,Cancelled,2024-09-06 17:00:00+02:00,lPuTGeQwxhzhMn7-2iY9pw,484.0,Hydro Pumped Storage,12W-0000000116-C,intra_zonal,Hongrin-Léman (FMHL),Usine de Veytaux,1,MAW,PT15M,3,2024-08-16 17:00:00+02:00
2024-04-03 14:00:01+02:00,775,CH,Planned maintenance,A03,Cancelled,2024-12-20 18:00:00+01:00,OmpmxpPIu3ew7da3hj5N9A,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT15M,2,2024-07-29 07:00:00+02:00
2024-04-29 15:38:45+02:00,1167,CH,Planned maintenance,A03,Cancelled,2024-07-03 19:00:00+02:00,PymtE1V0WfGpvEjzC-x2Dg,1307.0,Hydro Pumped Storage,12W-0000000031-O,intra_zonal,KW Oberhasli AG (KWO),KWO Produktion,1,MAW,PT15M,2,2024-07-03 06:00:00+02:00
2024-04-29 15:38:58+02:00,1062,CH,Planned maintenance,A03,Cancelled,2024-07-02 09:00:00+02:00,tqSAufpxROW8nhtTXQTKIg,1307.0,Hydro Pumped Storage,12W-0000000031-O,intra_zonal,KW Oberhasli AG (KWO),KWO Produktion,1,MAW,PT15M,3,2024-07-02 05:00:00+02:00
2024-05-21 11:22:11+02:00,0,CH,Planned maintenance,A03,,2024-08-07 15:00:00+02:00,3r-d3rc8x6IpZ7bfIY7FXA,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,1,2024-08-07 06:00:00+02:00
2024-05-31 08:08:34+02:00,0,CH,Planned maintenance,A03,,2024-10-22 17:00:00+02:00,IIpL2pFjU79NVLD6Rz6v8Q,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G3,1,MAW,PT15M,3,2024-08-19 07:00:00+02:00
2024-05-31 08:09:15+02:00,0,CH,Planned maintenance,A03,,2024-10-31 17:00:00+01:00,wpcThhayugPj5rBMRhpiag,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G4,1,MAW,PT15M,4,2024-08-19 07:00:00+02:00
2024-05-31 09:05:03+02:00,0,CH,Planned maintenance,A03,Cancelled,2024-08-27 17:00:00+02:00,B2M842QdojpILFoQ06VTSA,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G2,1,MAW,PT15M,3,2024-07-15 07:00:00+02:00
2024-05-31 09:48:30+02:00,0,CH,Planned maintenance,A03,,2024-07-25 12:00:00+02:00,EhEQiVTn4ZeMHe89yFnukQ,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G1,1,MAW,PT15M,1,2024-07-25 06:00:00+02:00
2024-05-31 09:56:36+02:00,0,CH,Planned maintenance,A03,,2024-07-25 12:00:00+02:00,UIYDjvtPsyRDTSRkvUZF7g,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G3,1,MAW,PT15M,1,2024-07-25 06:00:00+02:00
2024-05-31 09:58:25+02:00,0,CH,Planned maintenance,A03,,2024-07-26 14:00:00+02:00,agjWl0XF5Gq9ayfRSAHxSA,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G3,1,MAW,PT15M,1,2024-07-26 09:00:00+02:00
2024-05-31 09:58:54+02:00,0,CH,Planned maintenance,A03,,2024-07-29 14:00:00+02:00,_mGtSs62CgA39jXnB9EvSQ,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G3,1,MAW,PT15M,1,2024-07-29 09:00:00+02:00
2024-05-31 10:06:34+02:00,0,CH,Planned maintenance,A03,,2024-07-25 12:00:00+02:00,vMMRmL8yVHnMxuv9srp0LQ,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G4,1,MAW,PT15M,1,2024-07-25 06:00:00+02:00
2024-05-31 10:08:53+02:00,0,CH,Planned maintenance,A03,,2024-07-26 14:00:00+02:00,pW9iplxAm4FCYCrCS_TmTA,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G4,1,MAW,PT15M,1,2024-07-26 09:00:00+02:00
2024-05-31 10:08:57+02:00,0,CH,Planned maintenance,A03,,2024-07-29 14:00:00+02:00,eq4hVCO3qKtCbGQuaBzW7Q,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G4,1,MAW,PT15M,1,2024-07-29 09:00:00+02:00
2024-06-12 15:15:15+02:00,302,CH,Planned maintenance,A03,Cancelled,2024-07-05 15:00:00+02:00,2jXI4bfkG1r3qJnQOE7w2g,484.0,Hydro Pumped Storage,12W-0000000116-C,intra_zonal,Hongrin-Léman (FMHL),Usine de Veytaux,1,MAW,PT15M,3,2024-07-05 13:00:00+02:00
2024-06-12 15:15:15+02:00,302,CH,Planned maintenance,A03,Cancelled,2024-07-05 15:01:00+02:00,2jXI4bfkG1r3qJnQOE7w2g,484.0,Hydro Pumped Storage,12W-0000000116-C,intra_zonal,Hongrin-Léman (FMHL),Usine de Veytaux,1,MAW,PT1M,3,2024-07-05 15:00:00+02:00
2024-06-14 14:26:57+02:00,0,CH,Planned maintenance,A03,Cancelled,2024-08-27 18:00:00+02:00,CxRUc6GPmg9Yo1ZMSdaN7Q,384.0,Hydro Water Reservoir,12W-0000000902-P,intra_zonal,Gde-Dixence (GD),Usine de Nendaz,1,MAW,PT15M,2,2024-08-27 06:00:00+02:00
2024-06-14 14:40:03+02:00,80,CH,Planned maintenance,A03,Cancelled,2024-08-27 18:00:00+02:00,QO6KJfUel2IwyPYdVw41sQ,288.0,Hydro Water Reservoir,12W-0000000902-P,intra_zonal,Gde-Dixence (GD),Usine de Fionnay,1,MAW,PT15M,6,2024-08-27 06:00:00+02:00
2024-06-24 15:06:06+02:00,184,CH,Planned maintenance,A03,,2024-06-26 14:00:00+02:00,8l9cR8f0RpSbhavu5xqL0Q,288.0,Hydro Water Reservoir,12W-0000000902-P,intra_zonal,Gde-Dixence (GD),Usine de Fionnay,1,MAW,PT15M,1,2024-06-26 12:00:00+02:00
2024-06-24 15:06:35+02:00,256,CH,Planned maintenance,A03,,2024-06-26 14:00:00+02:00,Ev_5x8xziIXNy3ctpD_KNg,384.0,Hydro Water Reservoir,12W-0000000902-P,intra_zonal,Gde-Dixence (GD),Usine de Nendaz,1,MAW,PT15M,1,2024-06-26 12:00:00+02:00
2024-06-25 18:59:08+02:00,80,CH,Planned maintenance,A03,Cancelled,2024-07-08 17:00:00+02:00,j5M32ayExtdRyBSEGhxNsA,288.0,Hydro Water Reservoir,12W-0000000902-P,intra_zonal,Gde-Dixence (GD),Usine de Fionnay,1,MAW,PT15M,2,2024-07-08 07:00:00+02:00
2024-06-26 13:58:04+02:00,98,CH,Planned maintenance,A03,Cancelled,2024-07-25 16:30:00+02:00,PSHfS7gAEWaOp4liaZGOwQ,226.0,Hydro Water Reservoir,12W-0000000064-3,intra_zonal,AET Leventina,AET Leventina,1,MAW,PT15M,2,2024-07-25 12:30:00+02:00
2024-06-26 13:58:09+02:00,99,CH,Planned maintenance,A03,Cancelled,2024-08-20 16:30:00+02:00,Ms6kmxqfvfydYgcRZpiIgQ,226.0,Hydro Water Reservoir,12W-0000000064-3,intra_zonal,AET Leventina,AET Leventina,1,MAW,PT15M,2,2024-08-20 12:30:00+02:00
2024-06-26 13:58:18+02:00,99,CH,Planned maintenance,A03,Cancelled,2024-08-06 16:30:00+02:00,ldelcW4PjcHNv4Hu1u17Pg,226.0,Hydro Water Reservoir,12W-0000000064-3,intra_zonal,AET Leventina,AET Leventina,1,MAW,PT15M,2,2024-08-06 12:30:00+02:00
2024-06-26 13:58:43+02:00,98,CH,Planned maintenance,A03,Cancelled,2024-08-22 16:30:00+02:00,OgiUr_a1mLpGshREFxvlMw,226.0,Hydro Water Reservoir,12W-0000000064-3,intra_zonal,AET Leventina,AET Leventina,1,MAW,PT15M,2,2024-08-22 12:30:00+02:00
2024-06-26 13:59:25+02:00,106,CH,Planned maintenance,A03,Cancelled,2024-09-13 16:00:00+02:00,I5OJYv4TihfINrxxseSpHw,226.0,Hydro Water Reservoir,12W-0000000064-3,intra_zonal,AET Leventina,AET Leventina,1,MAW,PT15M,2,2024-09-09 07:00:00+02:00
2024-06-26 13:59:32+02:00,99,CH,Planned maintenance,A03,Cancelled,2024-07-23 16:30:00+02:00,T-pxjJYFd4mMn8lEsahTSA,226.0,Hydro Water Reservoir,12W-0000000064-3,intra_zonal,AET Leventina,AET Leventina,1,MAW,PT15M,2,2024-07-23 12:30:00+02:00
2024-06-26 13:59:42+02:00,98,CH,Planned maintenance,A03,Cancelled,2024-07-09 16:30:00+02:00,Jzl5lfs6BO9rVzD-6ySTmw,226.0,Hydro Water Reservoir,12W-0000000064-3,intra_zonal,AET Leventina,AET Leventina,1,MAW,PT15M,2,2024-07-09 12:30:00+02:00
2024-06-30 21:48:21+02:00,0,CH,Planned maintenance,A03,,2024-07-01 12:00:00+02:00,f60voBupbmhMjn6eAKegJg,384.0,Hydro Water Reservoir,12W-0000000902-P,intra_zonal,Gde-Dixence (GD),Usine de Nendaz,1,MAW,PT15M,5,2024-06-30 06:15:00+02:00
2024-07-01 08:22:25+02:00,304,CH,Planned maintenance,A03,Cancelled,2024-07-02 17:00:00+02:00,ODSQj4Qfs9TsAAXtDZ6Xcw,420.0,Hydro Water Reservoir,12W-0000000026-D,intra_zonal,Blenio (OFIBLE),Centrale di Biasca,1,MAW,PT15M,3,2024-07-02 07:00:00+02:00
2024-07-01 08:29:50+02:00,0,CH,Planned maintenance,A03,,2024-07-01 09:00:00+02:00,E697COC-RxtngIAA_ncmBg,230.0,Hydro Water Reservoir,12W-0000000060-F,intra_zonal,Emosson (ESA),Usine de Vallorcine,1,MAW,PT15M,2,2024-07-01 00:00:00+02:00
2024-07-01 17:21:14+02:00,232,CH,Planned maintenance,A03,Cancelled,2024-07-04 17:00:00+02:00,PHw2voIHJiusdrJjVEDPUw,420.0,Hydro Water Reservoir,12W-0000000026-D,intra_zonal,Blenio (OFIBLE),Centrale di Biasca,1,MAW,PT15M,2,2024-07-04 07:00:00+02:00
2024-07-01 17:21:24+02:00,304,CH,Planned maintenance,A03,,2024-07-03 17:00:00+02:00,nnoyivWDjNA148WxxMfPiw,420.0,Hydro Water Reservoir,12W-0000000026-D,intra_zonal,Blenio (OFIBLE),Centrale di Biasca,1,MAW,PT15M,2,2024-07-01 07:00:00+02:00
2024-07-02 06:38:19+02:00,256,CH,Planned maintenance,A03,,2024-07-02 07:00:00+02:00,ub-Lq96psUuTPDXBwkc4qQ,384.0,Hydro Water Reservoir,12W-0000000902-P,intra_zonal,Gde-Dixence (GD),Usine de Nendaz,1,MAW,PT15M,3,2024-07-01 15:15:00+02:00
2024-07-03 08:02:59+02:00,0,CH,Planned maintenance,A03,Cancelled,2024-12-31 17:00:00+01:00,mRYcT6grJNJ3IzPsvPYh4g,138.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Tierfehd - Limmern GPSW,1,MAW,PT15M,2,2024-09-02 07:00:00+02:00
2024-07-03 08:11:36+02:00,0,CH,Planned maintenance,A03,,2024-09-20 17:00:00+02:00,N0DSQ9nrwZBt7gi8ixMdoQ,138.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Tierfehd - Limmern GPSW,1,MAW,PT15M,1,2024-09-02 07:00:00+02:00
2024-07-03 08:32:03+02:00,80,CH,Planned maintenance,A03,,2024-07-03 18:00:00+02:00,F4EJ2eO0QX8H2Wp3xJfkiw,288.0,Hydro Water Reservoir,12W-0000000902-P,intra_zonal,Gde-Dixence (GD),Usine de Fionnay,1,MAW,PT15M,2,2024-07-03 11:00:00+02:00
2024-07-03 11:19:03+02:00,0,CH,Planned maintenance,A03,Cancelled,2024-07-05 17:00:00+02:00,jCWjh9rspVybA5viaBbYEw,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G1,1,MAW,PT15M,2,2024-07-04 07:00:00+02:00
2024-07-04 16:17:01+02:00,0,CH,Planned maintenance,A03,,2024-07-04 16:30:00+02:00,4aHBL7JUb19a1Cwwo7dcrQ,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G2,1,MAW,PT15M,3,2024-07-01 07:00:00+02:00
2024-07-04 16:29:13+02:00,188,CH,Planned maintenance,A03,,2024-07-05 12:00:00+02:00,JWV8BLbIASppqtJzRYaQbw,420.0,Hydro Water Reservoir,12W-0000000026-D,intra_zonal,Blenio (OFIBLE),Centrale di Biasca,1,MAW,PT15M,3,2024-07-04 07:00:00+02:00
2024-07-05 15:50:52+02:00,1162,CH,Planned maintenance,A03,Cancelled,2024-07-15 00:00:00+02:00,f3OGiMXS_YN7zBUURKVBIw,1307.0,Hydro Pumped Storage,12W-0000000031-O,intra_zonal,KW Oberhasli AG (KWO),KWO Produktion,1,MAW,PT15M,2,2024-07-08 07:00:00+02:00
2024-07-09 15:04:53+02:00,184,CH,Planned maintenance,A03,,2024-07-09 15:00:00+02:00,EZ08LvxAx08QjgSftWn_yg,288.0,Hydro Water Reservoir,12W-0000000902-P,intra_zonal,Gde-Dixence (GD),Usine de Fionnay,1,MAW,PT15M,4,2024-07-09 12:00:00+02:00
2024-07-10 08:59:55+02:00,1167,CH,Planned maintenance,A03,,2024-07-17 12:00:00+02:00,9-xYDz21IrViYPq4Wyc29g,1307.0,Hydro Pumped Storage,12W-0000000031-O,intra_zonal,KW Oberhasli AG (KWO),KWO Produktion,1,MAW,PT15M,1,2024-07-17 07:00:00+02:00
2024-07-10 09:00:55+02:00,1167,CH,Planned maintenance,A03,,2024-07-19 17:00:00+02:00,ELInOPrC80s7qv3R_FGvxw,1307.0,Hydro Pumped Storage,12W-0000000031-O,intra_zonal,KW Oberhasli AG (KWO),KWO Produktion,1,MAW,PT15M,1,2024-07-19 07:00:00+02:00
2024-07-10 16:42:28+02:00,304,CH,Planned maintenance,A03,,2024-07-11 17:00:00+02:00,Pz8tSU3zlnHwLhqYGn03KA,420.0,Hydro Water Reservoir,12W-0000000026-D,intra_zonal,Blenio (OFIBLE),Centrale di Biasca,1,MAW,PT15M,1,2024-07-11 07:00:00+02:00
2024-07-17 10:37:00+02:00,1066,CH,Planned maintenance,A03,Cancelled,2024-08-28 18:00:00+02:00,YJ0WbaH1uiTAZsO7AEYenQ,1307.0,Hydro Pumped Storage,12W-0000000031-O,intra_zonal,KW Oberhasli AG (KWO),KWO Produktion,1,MAW,PT15M,2,2024-08-28 06:00:00+02:00
2024-07-17 10:38:41+02:00,1167,CH,Planned maintenance,A03,Cancelled,2024-08-14 19:00:00+02:00,QAv-xar3Tl9c1Y04h-2Vgw,1307.0,Hydro Pumped Storage,12W-0000000031-O,intra_zonal,KW Oberhasli AG (KWO),KWO Produktion,1,MAW,PT15M,2,2024-08-14 06:00:00+02:00
2024-07-17 15:14:08+02:00,304,CH,Planned maintenance,A03,,2024-07-24 18:00:00+02:00,RUDSRkeMF16SPDPABxuTuw,420.0,Hydro Water Reservoir,12W-0000000026-D,intra_zonal,Blenio (OFIBLE),Centrale di Biasca,1,MAW,PT15M,2,2024-07-23 07:00:00+02:00
2024-07-18 15:45:15+02:00,302,CH,Planned maintenance,A03,Cancelled,2024-07-26 15:00:00+02:00,YbdbsNgQP_lbLK2v2efOSg,484.0,Hydro Pumped Storage,12W-0000000116-C,intra_zonal,Hongrin-Léman (FMHL),Usine de Veytaux,1,MAW,PT15M,2,2024-07-26 13:00:00+02:00
2024-07-22 08:25:25+02:00,302,CH,Planned maintenance,A03,Cancelled,2024-07-26 10:00:00+02:00,4_VZTg6YorzrB2YlJLBrFg,484.0,Hydro Pumped Storage,12W-0000000116-C,intra_zonal,Hongrin-Léman (FMHL),Usine de Veytaux,1,MAW,PT15M,2,2024-07-26 08:00:00+02:00
2024-07-23 10:42:57+02:00,302,CH,Planned maintenance,A03,,2024-07-23 10:30:00+02:00,gPX6tbAbQVMGd11zcV6Cww,484.0,Hydro Pumped Storage,12W-0000000116-C,intra_zonal,Hongrin-Léman (FMHL),Usine de Veytaux,1,MAW,PT15M,3,2024-07-23 08:00:00+02:00
2024-07-23 10:42:57+02:00,302,CH,Planned maintenance,A03,,2024-07-23 10:35:00+02:00,gPX6tbAbQVMGd11zcV6Cww,484.0,Hydro Pumped Storage,12W-0000000116-C,intra_zonal,Hongrin-Léman (FMHL),Usine de Veytaux,1,MAW,PT1M,3,2024-07-23 10:30:00+02:00
2024-07-23 15:15:10+02:00,304,CH,Planned maintenance,A03,,2024-07-25 18:00:00+02:00,a7HvJsh_XHVPZUlTnIlOMw,420.0,Hydro Water Reservoir,12W-0000000026-D,intra_zonal,Blenio (OFIBLE),Centrale di Biasca,1,MAW,PT15M,1,2024-07-25 07:00:00+02:00
2024-07-24 13:36:58+02:00,302,CH,Planned maintenance,A03,Cancelled,2024-08-02 15:00:00+02:00,ZWp9B_6hxc0ZmRrA3e8Rgw,484.0,Hydro Pumped Storage,12W-0000000116-C,intra_zonal,Hongrin-Léman (FMHL),Usine de Veytaux,1,MAW,PT15M,2,2024-08-02 13:00:00+02:00
